text,label
العمر 26 والمبلغ مبدئيا 300 الف لأن راح يتم استخراج سجل تجاري و فتح مكتب ...... الخ,['neutral']
المانيا واثقة واسبانيا قلقة في تصفيات كأس الامم الاوروبية : تبدو المانيا واثقة من الفوز على سلوفاكيا الاربعا ...,['neutral']
يحدث يوميا امام عدسات الكمرات ... مقطع يدمي القلب .. لحظة اعتقال طفل فلسطيني لم يتجاوز عمره 5 سنوات # التطبيع _ خيانة,['sadness']
هو ايه دا اللي اركبي انتي جمب السواق عشان انا مخطوبة و انا فتاة ليل يعني ؟؟,['anger']
# غزة _ تحت _ القصف اللهم بردا و سلاما لفلسطين و شعبها يا رب عجل بالفرج 💔,"['acceptance', 'sadness']"
# spacesharm سبيس وحش من غيرك,['sadness']
يا الله انك تهلك الجامعه اللي هدت حيلي,"['anger', 'disgust']"
ضع صورة صاحبك المفضل خلفية لهاتفك ك حل ل لهروب من وحشية الأيام وبؤوس الحياة .,"['acceptance', 'sadness']"
لا احد يستطيع ان يغضبك او يحزنك او يحبطك بدون اذن احمد الشقيري,['anticipation']
توبه لوشاركت في فعاليه و اذا شاركت قصيت شعرري,"['anger', 'disgust']"
وش ذنب الصهاينة خلنا نطبع معهم اول وعقب نقارن مع الفلس صدقني بنتحسف على 60 سنة .,['acceptance']
شلون يعني على هل يوم اقعد على صوت نونه اول سناب سناب نونه ادش تويتر القى داش اكاونت نونه ???????? متى اشوفج يا نونه _,['love']
يوونغ بكى 😭😭😭😭😭💔 #622,['sadness']
من قلب اتحادي صادق ،، كل التوفيق للهلال للفوز بالدوري 😍 يسقط الطحلب اللعين # للاهلي _ جينا,"['acceptance', 'disgust']"
يلي صار ب مستشفى الروم ل حاله كابوس ! # انفجار _ المرفأ # تفجير _ بيروت # لبنان,['fear']
رأينا اليوم مظهر من نزاع وسلطه كلا من امن الدوله ودكاترة جامعه طنطا و للاسف ............,['sadness']
صباح الخير يا قبيلة بنو توترة,['acceptance']
در استانبوليم و در ل ابي هتل منتظر اتاق خالي,['neutral']
📌 من الخاص نزل استفساري ابغى جمعيات موثوقه و يكون المبلغ قليل ع قد حالي لحفر بئر ب الدول الاسلاميه الفقيره # الرياض _ جمعيات,['neutral']
امانه طريقه الكلام ذكرتني بهذيك اللي تقول حريقه حريقه 😭,['sadness']
ابتديت اتعلم فوتوشوب يا مسهل يا رب,['acceptance']
يلا خبر | مدرب الأرجنتين : اللاعبين يحلمون بلقب كوبا امريكا من اجل ميسي,['neutral']
ما كال شي غلط عيني,['anticipation']
وتجتمع لجنة الانضباط بعد غد الأحد او الإثنين من اجل اتخاذ عقوبات صارمة حيال الأحداث المؤسفة التى صاحبت مباراة السوبر المصري بين الأهلى والزمالك الذى اقيم مساء امس الجمعة . الأحد او الأثنين !😳😡😡 و متى يتم اخطار المخطئ بالقرارات ؟ بعد ماتش الأثنين مثلا !,['sadness']
كتاب المحاماة |,['neutral']
# تخيلو _ البنات _ مايحبون _ السوق اي انا ما احب السوق ونادرا اروح اتسوق وادا رحت منفسه و مالي خلق ...,['disgust']
بالعقل وبالمنطق منوصل لهيك نتيجة ، لكن بعض الرهانات المجنونة لا تعتمد لا العقل و لا المنطق انما توازنات اقليمية او وعود دولية او ما يبدو ل هم لحظة تاريخية ، ما حصل في # كردستان هو مثال .. المهم ، اذا استمرينا على هذا المنوال فبالتأكيد نحن ذاهبون نحو ازمة ارجو ان لا تتحول الى مأساة !,"['sadness', 'fear']"
لست ادري اين الخلل ، و لكننا لم نستطع قط ان نعود الى النقطة التي بدأنا منها .,['sadness']
ليس عيبا ان تلبس ملابس تحبها اكثر من مرة ، او ان يكون هاتفك اقدم من اصدقائك ، ليس عيبا ان تعود للبيت لأن عائلتك و رغم كبر سنك تخاف عليك و ليس عيبا ان تعمل اي عمل في سبيل ان تكون سند لعائلتك ولنفسك - العيب هو اهتمامك بإرضاء الغير ...,['anticipation']
مصر تواجه جنوب افريقيا او ثالث المجموعة الخامسة في دور ال 16 ل كان 2019 -,['neutral']
اصلا بوبيان هي محل نزاع حدودي ( يعني نصفها بالقانون الدولي عراقي )، و لكن اجبرنا على اعتبارها كويتية ! خور عبد الله يجب ان يبقى عراقيا حسب الترسيم الصحيح و لكن لديك شعب لا يفقه و لا يريد ان يتعلم و لا يقرأ التاريخ و لا يستقرأ المستقبل !!,"['surprise', 'disgust']"
تصنع التاريخ !!!!😳 عا اساس صنعتوا دواء لمرض السرطان او وايروس كورونا !! # تفهه,"['surprise', 'disgust']"
تفاصيل اللوحة لم تتغير .. وتغيرت الأنامل !!,['sadness']
# لبنان سجل اليوم 439 اصابة # كورونا . اذا بقي الوضع هيك رح نوصل ب 1 ايلول ل 100 حالة يوميا وتسجيل اكتر من 100 اصابة يعني ح يقل عدد الأسرة بالمستشفيات و ما يبقى اجهزة تنفس ... لبسوا الكمامة ، و اعملوا تباعد اجتماعي ، وقفوا التسليم والاختلاط والتجمعات ... # فيقوا,['anticipation']
- شنو يعني من صجج ، بتكونين ام الطيور ! - لو سمحتي ، ام الجوارح ... فديت صقري ، وشاهيني ، وشيهانتي بس .,"['surprise', 'anger']"
من المجزات ان ينجب لاعب كورة مولود و لكن قدرة الله فوق كل شي ربي يحفظه لك بس استياء عندي من اخبار بديهيه و غير معنيه قيها الناس,"['acceptance', 'sadness']"
# داراسية ركن الهدايا باشراف الاستاذة امجاد 🌸,['acceptance']
متي ناوي يشرف جيمين ببث نامجون ؟ ؟ قاعده احترييه ??♥️♥️♥️♥️,['acceptance']
و انت يا موظف النبح ب 100 ريال باليوم لا تعني لي شيئا ... رحت لعمك ترامب بوس صرمايته يحميك خذلك و طلع منسق مع ايران .. طلعت حرتك فينا,"['anger', 'disgust']"
في سياق متابعتنا ل موضوع سجن رومية ، طالب رئيس حزب الكتائب النائب سامي الجميل اليوم خلال جلسة لجنة المال بنقل السجن المركزي في رومية الى احد الأماكن النائية فتستفيد الدولة من قيمة العقار المنشأ عليه ونريح سكان المنطاق المجاورة في نفس الوقت,['acceptance']
ان تتوالى على والداي المسرات يا الله ♥ ️ .,['acceptance']
سلام ودكم نجتمع بكرا نكتب الدوكيمنتيشن او الريكوايرمنت ؟,['neutral']
انطر يا مدري مين لين يجيك الربيع,['joy']
عارفه لو انا اللي مسكت هبقي احسن منهم,['acceptance']
و الله يا عبدالرحمن نفس الكلام رفعت شكوى على جولي شيك و كنت ابغى اصعدها ورفضت اي تعويض لين كلمني موظف من وزارة التجارة قال حقفل البلاغ يعني حقفله فاحسن لك خذ 300 ريال من جولي شيك عشان لا اقفل البلاغ و انت ماتستفيد شيء !!! و قلت الشكوى ل الله وقفلت البلاغ يعني ف يه شيء غلط في موظفي الوزارة,['sadness']
الي ب يعرف قديش الظاهرة ( افضل لاعب فتاريخ ) انسان تحدى الظروف يخش يقرى الثريد,['acceptance']
نفسيا : كل انسان مسؤول عن سعادته اذا كنت تتوقع بأن الاخرين سيجعلونك سعيدا فستكون شخص حزين دائما .,['acceptance']
و الله ماعرف ب الكوره الا النصر لكن دام شمر مبسوطين 😍 نقول مبرووك 😍😂 # صعدنا _ يا بعد _ حيي,['acceptance']
اسوء مرحلة مريت ف يها الأسبوع الماضي ، لأول مرة احس استغفرالله يا ربي اتمنى اموت و ارتاح زيادة على هالشعور الخايس ، السلبية اللي تجي بالوقت ذا مو طبيعية 💔 و بعدين اللي يشوفك في هالضعف و الوضع يفكر انك سلبي انقلع انت لو تجرب يوم تجلس بمخي وبقلبي تنتحر وتكره حياتك بس متحملين 😔 .,"['sadness', 'disgust']"
